	Valor1	Valor2
17006	0.18153	0.51528
17007	0.22704	0.28998
17008	0.25901	0.46959
17009	0.24045	0.32258
17010	0.20129	0.35118
17011	0.29726	0.46263
17012	0.24362	0.28548
17013	0.24242	0.24087
17014	0.25026	0.32929
17015	0.26408	0.25517
17016	0.27635	0.49895
17017	0.24923	0.42140
17018	0.23777	0.37438
17019	0.23531	0.28657
17020	0.24403	0.45939
17021	0.29216	0.37637
17022	0.27791	0.43201
17023	0.38470	0.51716
17024	0.23699	0.36269
17025	0.23283	0.24986
17026	0.25614	0.39600
17027	0.30665	0.40017
17028	0.22193	0.33848
17029	0.26286	0.35453
17030	0.27731	0.34548
17031	0.24902	0.56613
17032	0.23492	0.29338
17033	0.25742	0.38829
17034	0.25395	0.23638
17035	0.27680	0.40486
17036	0.26544	0.43363
17037	0.23529	0.39791
17038	0.24574	0.23796
17039	0.22282	0.34400
17040	0.31997	0.53649
17041	0.22582	0.41586
17042	0.25999	0.37614
17043	0.25013	0.41690
17044	0.20674	0.18242
17045	0.29614	0.30212
17046	0.24492	0.20019
17047	0.29191	0.46516
17048	0.24674	0.45422
17049	0.37069	0.53255
17050	0.19568	0.46708
17051	0.21915	0.42169
17052	0.27846	0.26818
17053	0.21691	0.23918
17054	0.21827	0.27315
17055	0.17263	0.19935
17056	0.32621	0.39883
17057	0.23334	0.27980
17058	0.24624	0.41220
17059	0.33138	0.41124
17060	0.24535	0.36156
17061	0.24232	0.51686
17062	0.27223	0.30055
17063	0.24566	0.39440
17064	0.26542	0.25230
17065	0.25177	0.42428
17066	0.24222	0.33816
17067	0.24288	0.35458
17068	0.25424	0.26418
17069	0.25226	0.21477
17070	0.25248	0.51920
17071	0.24719	0.42048
17072	0.22807	0.27480
17073	0.20827	0.41288
17074	0.27287	0.52119
17075	0.27321	0.32133
17076	0.25254	0.47455
17077	0.21981	0.30484
17078	0.23770	0.25492
17079	0.22828	0.33044
17080	0.28816	0.38448
17081	0.25394	0.24748
17082	0.28975	0.43237
17083	0.23949	0.39415
17084	0.20973	0.19202
17085	0.21692	0.33948
17086	0.18711	0.23902
17087	0.21359	0.14925
17088	0.19155	0.38141
17089	0.21685	0.31290
17090	0.27549	0.43374
17091	0.25591	0.41168
17092	0.28971	0.47819
17093	0.24476	0.51787
17094	0.30927	0.20903
17095	0.27140	0.35116
17096	0.21785	0.39672
17097	0.31597	0.44544
17098	0.23001	0.34431
17099	0.28056	0.48488
17100	0.20201	0.29507
17101	0.23531	0.32831
17102	0.20667	0.32042
17103	0.28781	0.31982
17104	0.35141	0.37026
17105	0.25119	0.48009
17106	0.22929	0.50298
17107	0.24992	0.40583
17108	0.20334	0.47980
17109	0.22973	0.23789
17110	0.23430	0.25652
17111	0.21655	0.33842
17112	0.24534	0.20245
17113	0.29446	0.30895
17114	0.21561	0.30455
17115	0.19296	0.20872
17116	0.21634	0.50583
17117	0.26934	0.32224
17118	0.18226	0.49125
17119	0.24614	0.40119
17120	0.27498	0.25302
17121	0.25586	0.51297
17122	0.22249	0.41008
17123	0.27777	0.27638
17124	0.24030	0.44285
17125	0.24677	0.34342
17126	0.25240	0.36024
17127	0.23085	0.37144
17128	0.23542	0.40818
17129	0.27107	0.39089
17130	0.25133	0.29225
17131	0.21751	0.31229
17132	0.21829	0.28010
17133	0.23584	0.35165
17134	0.38162	0.46483
17135	0.25700	0.43349
17136	0.25149	0.31359
17137	0.29082	0.43018
17138	0.21768	0.39218
17139	0.22107	0.47768
17140	0.32669	0.38777
17141	0.22751	0.47253
17142	0.23131	0.47840
17143	0.22168	0.45275
17144	0.43279	0.58678
17145	0.26666	0.23285
17146	0.26407	0.23699
17147	0.27090	0.28824
17148	0.30807	0.53535
17149	0.20916	0.23788
17150	0.22491	0.33097
17151	0.30450	0.41128
17152	0.26017	0.44037
17153	0.26194	0.42890
17154	0.28457	0.44434
17155	0.36230	0.43261
17156	0.24177	0.36595
17157	0.33446	0.49902
17158	0.24915	0.40136
17159	0.24999	0.30071
17160	0.25476	0.32161
17161	0.22098	0.37073
17162	0.21327	0.42297
17163	0.24995	0.35913
17164	0.27636	0.25717
17165	0.23545	0.46239
17166	0.28233	0.46911
17167	0.24652	0.42020
17168	0.36762	0.49533
17169	0.23493	0.60464
17170	0.26921	0.47955
17171	0.27143	0.48581
17172	0.19727	0.21556
17173	0.25137	0.33784
17174	0.24699	0.23301
17175	0.26609	0.45791
17176	0.21319	0.29293
17177	0.28297	0.49069
17178	0.32759	0.42348
17179	0.25325	0.32417
17180	0.28935	0.34269
17181	0.24029	0.45997
17182	0.28033	0.35514
17183	0.29126	0.23490
17184	0.24440	0.45639
17185	0.25516	0.23815
17186	0.20895	0.19071
17187	0.26907	0.27947
17188	0.23888	0.44850
17189	0.25272	0.52955
17190	0.23317	0.45286
17191	0.24080	0.33996
17192	0.21945	0.43583
17193	0.21976	0.31522
17194	0.22810	0.21165
17195	0.30554	0.30192
17196	0.24083	0.32518
17197	0.25298	0.47573
17198	0.26183	0.42520
17199	0.26642	0.21590
17200	0.27497	0.39382
17201	0.32664	0.40970
17202	0.33252	0.40097
17203	0.31954	0.48478
17204	0.21896	0.32879
17205	0.29447	0.50524
17206	0.23108	0.36075
17207	0.22751	0.23938
17208	0.34673	0.42788
17209	0.21304	0.37066
17210	0.35472	0.42028
17211	0.32634	0.35265
17212	0.25499	0.28886
17213	0.27433	0.41692
17214	0.15122	0.22806
17215	0.25437	0.51184
17216	0.21673	0.37321
17217	0.21085	0.42285
17218	0.24267	0.28340
17219	0.23687	0.50194
17220	0.26101	0.35879
17221	0.21999	0.26396
17222	0.20301	0.27235
17223	0.30580	0.34953
17224	0.23063	0.35911
17225	0.27928	0.45837
17226	0.46870	0.41432
17227	0.23139	0.48916
17228	0.22862	0.45663
17229	0.26851	0.22319
17230	0.24153	0.27511
17231	0.25211	0.21878
17232	0.18914	0.28044
17233	0.19443	0.25594
17234	0.22559	0.22404
17235	0.43744	0.61550
17236	0.30909	0.49240
17237	0.19605	0.34150
17238	0.21432	0.33381
17239	0.24033	0.36317
17240	0.26090	0.37646
17241	0.19915	0.20134
17242	0.18975	0.32060
17243	0.21795	0.29420
17244	0.24467	0.25380
17245	0.25620	0.43289
17246	0.21563	0.40422
17247	0.23461	0.33411
17248	0.23352	0.29442
17249	0.22118	0.27990
17250	0.21982	0.33695
17251	0.24093	0.43232
17252	0.24550	0.34774
17253	0.22257	0.39615
17254	0.27939	0.37194
17255	0.24779	0.50678
17256	0.25725	0.32657
17257	0.21501	0.20675
17258	0.23853	0.34947
17259	0.21633	0.30391
17260	0.26160	0.43190
17261	0.25303	0.31463
17262	0.29509	0.30793
17263	0.30594	0.26591
17264	0.22449	0.22863
17265	0.19207	0.44542
17266	0.26012	0.48355
17267	0.26218	0.28460
17268	0.28980	0.34231
17269	0.24964	0.36307
17270	0.24042	0.38826
17271	0.25652	0.45509
17272	0.19075	0.23690
17273	0.27930	0.43178
17274	0.23849	0.20554
17275	0.20432	0.23269
17276	0.24018	0.29572
17277	0.27021	0.21895
17278	0.27392	0.40400
17279	0.22944	0.33785
17280	0.25054	0.23341
17281	0.27751	0.43819
17282	0.28684	0.36569
17283	0.22283	0.46674
17284	0.25113	0.27437
17285	0.13647	0.12362
17286	0.23192	0.42730
17287	0.28561	0.47459
17288	0.26163	0.33918
17289	0.25474	0.58260
17290	0.37082	0.43353
17291	0.25288	0.27284
17292	0.19771	0.22677
17293	0.22792	0.47578
17294	0.24268	0.30647
17295	0.25861	0.43691
17296	0.26863	0.50147
17297	0.25262	0.32266
17298	0.32128	0.52405
17299	0.27712	0.43231
17300	0.23554	0.45634
17301	0.16712	0.14517
17302	0.26360	0.52164
17303	0.27150	0.43198
17304	0.25222	0.22754
17305	0.22596	0.41810
17306	0.24250	0.38651
17307	0.25290	0.23953
17308	0.28910	0.42844
17309	0.22995	0.26840
17310	0.19642	0.25439
17311	0.36528	0.37324
17312	0.37543	0.40756
17313	0.25357	0.22533
17314	0.38607	0.48918
17315	0.19098	0.25979
17316	0.21692	0.38937
17317	0.24252	0.45396
17318	0.30959	0.35342
17319	0.17024	0.16508
17320	0.23990	0.37341
17321	0.26614	0.28085
17322	0.40141	0.52185
17323	0.26690	0.23348
17324	0.38081	0.43678
17325	0.25994	0.33498
17326	0.31952	0.45222
17327	0.23152	0.37714
17328	0.30616	0.29097
17329	0.26409	0.33897
17330	0.24030	0.26511
17331	0.26282	0.29251
17332	0.23916	0.51102
17333	0.24297	0.28122
17334	0.28666	0.35421
17335	0.33048	0.43481
17336	0.31741	0.33181
17337	0.24108	0.25887
17338	0.27731	0.36910
17339	0.29912	0.25247
17340	0.24791	0.47782
17341	0.21573	0.35774
17342	0.27740	0.36471
17343	0.25751	0.43764
17344	0.26239	0.54742
17345	0.25438	0.38257
17346	0.21001	0.43585
17347	0.26472	0.35770
17348	0.26719	0.36926
17349	0.27042	0.51423
17350	0.25762	0.30456
17351	0.23527	0.34570
17352	0.25584	0.23636
17353	0.31329	0.44740
17354	0.23856	0.35314
17355	0.28221	0.47415
17356	0.17545	0.19010
17357	0.23944	0.39807
17358	0.24001	0.24641
17359	0.26626	0.32096
17360	0.20637	0.22196
17361	0.23830	0.44269
17362	0.22178	0.29800
17363	0.24552	0.29500
17364	0.24244	0.28174
17365	0.24936	0.24466
17366	0.25135	0.27493
17367	0.28812	0.30974
17368	0.22723	0.42509
17369	0.32076	0.52334
17370	0.26325	0.37588
17371	0.24908	0.26439
17372	0.31386	0.35086
17373	0.23370	0.32033
17374	0.25111	0.31399
17375	0.25650	0.44614
17376	0.24826	0.32039
17377	0.21221	0.20680
17378	0.22603	0.23114
17379	0.24381	0.42143
17380	0.25176	0.32032
17381	0.26449	0.26733
17382	0.25976	0.31465
17383	0.34815	0.59297
17384	0.35856	0.47183
17385	0.22714	0.44881
17386	0.23592	0.22110
17387	0.29914	0.54890
17388	0.30214	0.29967
17389	0.22761	0.33487
17390	0.22876	0.24806
17391	0.28549	0.44390
17392	0.23950	0.39924
17393	0.21905	0.24488
17394	0.38550	0.51117
17395	0.32265	0.39047
17396	0.28017	0.29070
17397	0.15924	0.17241
17398	0.20284	0.27898
17399	0.26015	0.21563
17400	0.23629	0.43938
17401	0.24809	0.27099
17402	0.27657	0.50009
17403	0.22687	0.22238
17404	0.25298	0.44061
17405	0.37907	0.45030
17406	0.23114	0.27235
17407	0.24648	0.23875
17408	0.23523	0.33760
17409	0.27643	0.43207
17410	0.24688	0.27854
17411	0.27983	0.18513
17412	0.36361	0.32918
17413	0.28183	0.30230
17414	0.23692	0.44363
17415	0.23175	0.29474
17416	0.37040	0.25129
17417	0.22441	0.26869
17418	0.24437	0.26762
17419	0.24448	0.37612
17420	0.20452	0.34498
17421	0.27228	0.38736
17422	0.24985	0.38404
17423	0.27149	0.51551
17424	0.24189	0.23637
17425	0.27402	0.37667
17426	0.25613	0.30575
17427	0.24709	0.42242
17428	0.25073	0.44652
17429	0.20430	0.29440
17430	0.24993	0.39760
17431	0.30748	0.36210
17432	0.27953	0.40000
17433	0.24190	0.46287
17434	0.22724	0.39581
17435	0.26210	0.25249
17436	0.25599	0.21541
17437	0.25067	0.31556
17438	0.25237	0.29103
17439	0.26673	0.50040
17440	0.25728	0.27475
17441	0.23900	0.29801
17442	0.22161	0.33294
17443	0.24425	0.47963
17444	0.23635	0.38168
17445	0.25384	0.24430
17446	0.24298	0.32889
17447	0.24057	0.36015
17448	0.26183	0.43136
17449	0.25558	0.21571
17450	0.36570	0.63560
17451	0.23896	0.28915
17452	0.22404	0.26071
17453	0.27880	0.50483
17454	0.24989	0.48848
17455	0.23581	0.29710
17456	0.25183	0.25701
17457	0.24886	0.42813
17458	0.24069	0.26406
17459	0.24557	0.30350
17460	0.27534	0.42311
17461	0.28219	0.58623
17462	0.25211	0.28240
17463	0.20761	0.27645
17464	0.32457	0.43025
17465	0.24016	0.25188
17466	0.26307	0.53389
17467	0.27487	0.31518
17468	0.36180	0.46167
17469	0.25803	0.27386
17470	0.20789	0.21603
17471	0.21507	0.30748
17472	0.24157	0.36350
17473	0.24700	0.31415
17474	0.32506	0.32007
17475	0.23667	0.34485
17476	0.24626	0.34898
17477	0.25367	0.39608
17478	0.18028	0.48145
17479	0.28846	0.23868
17480	0.26519	0.48840
17481	0.36930	0.50488
17482	0.25752	0.24449
17483	0.24406	0.31672
17484	0.21666	0.21606
17485	0.26436	0.44853
17486	0.21698	0.25616
17487	0.21831	0.40584
17488	0.29319	0.39496
17489	0.23151	0.25153
17490	0.23161	0.55367
17491	0.24875	0.45800
17492	0.22639	0.35606
17493	0.35250	0.51573
17494	0.19769	0.35600
17495	0.21224	0.36497
17496	0.27829	0.29680
17497	0.27304	0.25229
17498	0.30770	0.33910
17499	0.31415	0.29891
17500	0.30727	0.35538
17501	0.30314	0.37903
17502	0.26528	0.26973
17503	0.23481	0.24763
17504	0.24248	0.32158
17505	0.32746	0.56008
17506	0.27464	0.34994
17507	0.24466	0.35435
17508	0.22658	0.49944
17509	0.26333	0.48431
17510	0.37299	0.43333
17511	0.24155	0.39091
17512	0.22244	0.21278
17513	0.35556	0.51550
17514	0.25475	0.51196
17515	0.29630	0.40091
17516	0.25413	0.48393
17517	0.24494	0.46451
17518	0.27115	0.23754
17519	0.23019	0.45556
17520	0.17345	0.17024
17521	0.26769	0.17796
17522	0.28736	0.43052
17523	0.27923	0.23438
17524	0.23454	0.30456
17525	0.26835	0.33660
17526	0.19744	0.41396
17527	0.20088	0.36175
17528	0.17724	0.59437
17529	0.43402	0.47547
17530	0.22718	0.41308
17531	0.23892	0.25106
17532	0.23240	0.33124
17533	0.23589	0.47658
17534	0.24620	0.27878
17535	0.25655	0.33790
17536	0.24664	0.34917
17537	0.33535	0.38186
17538	0.20536	0.26103
17539	0.25110	0.24817
17540	0.19914	0.28312
17541	0.34102	0.29114
17542	0.20250	0.34496
17543	0.24727	0.33140
17544	0.20616	0.32228
17545	0.27788	0.33232
17546	0.25087	0.45836
17547	0.24810	0.42115
17548	0.30952	0.42690
17549	0.21321	0.32803
17550	0.23056	0.25779
17551	0.29298	0.29768
17552	0.20269	0.45783
17553	0.30883	0.43508
17554	0.24892	0.36936
17555	0.23178	0.44319
17556	0.24862	0.42156
17557	0.29435	0.46427
17558	0.20417	0.30776
17559	0.26768	0.38673
17560	0.24667	0.43053
17561	0.25718	0.41235
17562	0.34582	0.36701
17563	0.24173	0.32825
17564	0.21300	0.32695
17565	0.26475	0.48913
17566	0.21622	0.38142
17567	0.23278	0.25622
17568	0.20791	0.28579
17569	0.26330	0.35093
17570	0.22153	0.20485
17571	0.34403	0.50833
17572	0.23968	0.54307
17573	0.25283	0.51173
17574	0.27947	0.38582
17575	0.20360	0.45023
17576	0.24438	0.23614
17577	0.20671	0.23225
17578	0.24809	0.23112
17579	0.29759	0.38729
17580	0.28101	0.44183
17581	0.31259	0.43535
17582	0.20713	0.23691
17583	0.20589	0.32722
17584	0.21979	0.53492
17585	0.25712	0.37884
17586	0.20467	0.17735
17587	0.24423	0.33531
17588	0.24705	0.23892
17589	0.28733	0.31665
17590	0.24327	0.36129
17591	0.22405	0.37155
17592	0.24784	0.46872
17593	0.25301	0.24065
17594	0.21446	0.28600
17595	0.20877	0.21390
17596	0.24252	0.35968
17597	0.17942	0.18615
17598	0.25406	0.29741
17599	0.19938	0.23675
17600	0.25427	0.44796
17601	0.24977	0.30988
17602	0.20696	0.28484
17603	0.19608	0.44164
17604	0.25860	0.42910
17605	0.27781	0.24655
17606	0.22984	0.53937
17607	0.19531	0.23836
17608	0.22122	0.21323
17609	0.25658	0.47259
17610	0.21214	0.33288
17611	0.29025	0.29662
17612	0.38607	0.43412
17613	0.23132	0.48318
17614	0.24952	0.51395
17615	0.25467	0.55845
17616	0.25619	0.23793
17617	0.27133	0.37867
17618	0.23703	0.52434
17619	0.26187	0.28916
17620	0.29201	0.51263
17621	0.30056	0.38136
17622	0.21939	0.36628
17623	0.26548	0.29465
17624	0.28049	0.37934
17625	0.25048	0.31441
17626	0.22105	0.26249
17627	0.30038	0.42703
17628	0.23144	0.30053
17629	0.26793	0.49943
17630	0.22554	0.20981
17631	0.22551	0.34828
17632	0.23375	0.34277
17633	0.21734	0.50270
17634	0.21730	0.38279
17635	0.24973	0.27191
17636	0.25994	0.32548
17637	0.29434	0.40754
17638	0.33481	0.39415
17639	0.26657	0.47980
17640	0.25494	0.50747
17641	0.41618	0.42990
17642	0.26468	0.29524
17643	0.24586	0.24171
17644	0.22850	0.23080
17645	0.19183	0.23925
17646	0.22223	0.37331
17647	0.24453	0.38175
17648	0.23964	0.43919
17649	0.25066	0.53006
17650	0.21824	0.53387
17651	0.28266	0.44437
17652	0.23620	0.25437
17653	0.24201	0.29355
17654	0.28969	0.24660
17655	0.20700	0.35941
17656	0.25615	0.23354
17657	0.23927	0.42140
17658	0.26077	0.29760
17659	0.25675	0.48518
17660	0.25777	0.31987
17661	0.14190	0.13605
17662	0.22114	0.39645
17663	0.21704	0.23438
17664	0.25339	0.29491
17665	0.23160	0.40123
17666	0.23634	0.55037
17667	0.22694	0.40333
17668	0.25513	0.28560
17669	0.23981	0.36882
17670	0.29261	0.43323
17671	0.31245	0.35576
17672	0.25989	0.29570
17673	0.23517	0.25350
17674	0.22755	0.29294
17675	0.24717	0.23795
17676	0.23612	0.29131
17677	0.25212	0.42191
17678	0.21114	0.25848
17679	0.24261	0.27931
17680	0.25418	0.48933
17681	0.29230	0.30760
17682	0.22511	0.34772
17683	0.23638	0.32560
17684	0.23068	0.29551
17685	0.25167	0.32972
17686	0.24921	0.28165
17687	0.24448	0.36319
17688	0.18942	0.46382
17689	0.27081	0.44160
17690	0.26742	0.38812
17691	0.25720	0.42948
17692	0.27849	0.48933
17693	0.33509	0.39176
17694	0.24364	0.31479
17695	0.25962	0.36733
17696	0.23686	0.30818
17697	0.31417	0.37655
17698	0.36030	0.59281
17699	0.28873	0.43054
17700	0.21146	0.51522
17701	0.21623	0.41851
17702	0.25311	0.48651
17703	0.24984	0.20501
17704	0.29189	0.42822
17705	0.19663	0.28603
17706	0.25497	0.39746
17707	0.29398	0.43107
17708	0.27410	0.43183
17709	0.23119	0.45796
17710	0.33864	0.47775
17711	0.26340	0.39588
17712	0.26408	0.34702
17713	0.26126	0.31818
17714	0.25012	0.30357
17715	0.22640	0.25992
17716	0.25815	0.40189
17717	0.26576	0.40158
17718	0.27743	0.42332
17719	0.22453	0.31424
17720	0.28518	0.24469
17721	0.25147	0.42135
17722	0.32708	0.38172
17723	0.21116	0.28552
17724	0.31551	0.44412
17725	0.24150	0.38009
17726	0.25241	0.39341
17727	0.24494	0.33852
17728	0.24500	0.28007
17729	0.20960	0.37741
17730	0.28865	0.33211
17731	0.22721	0.41137
17732	0.27842	0.25448
17733	0.19474	0.34981
17734	0.22814	0.29691
17735	0.23034	0.49473
17736	0.22168	0.47652
17737	0.24669	0.51446
17738	0.25799	0.26677
17739	0.20487	0.36919
17740	0.23180	0.30925
17741	0.26107	0.46342
17742	0.21258	0.21115
17743	0.19032	0.27807
17744	0.21435	0.25603
17745	0.24683	0.27814
17746	0.33861	0.52325
17747	0.19883	0.17731
17748	0.23722	0.34524
17749	0.27612	0.52490
17750	0.23028	0.30035
17751	0.24918	0.29571
17752	0.33802	0.39833
17753	0.17455	0.19720
17754	0.23712	0.22994
17755	0.27033	0.34764
17756	0.27361	0.38653
17757	0.27189	0.32242
17758	0.27650	0.30753
17759	0.28089	0.27594
17760	0.25192	0.33339
17761	0.26267	0.23922
17762	0.22011	0.25023
17763	0.24757	0.22908
17764	0.22745	0.24972
17765	0.20734	0.20867
17766	0.21013	0.27106
17767	0.15620	0.18344
17768	0.28372	0.29452
17769	0.24684	0.52985
17770	0.32431	0.32848
17771	0.20182	0.22081
17772	0.30668	0.47774
17773	0.26892	0.22517
17774	0.21039	0.30146
17775	0.29713	0.46535
17776	0.21624	0.45246
17777	0.31761	0.44889
17778	0.26732	0.25443
17779	0.23018	0.20123
17780	0.26166	0.43141
17781	0.31487	0.36996
17782	0.33309	0.47334
17783	0.24612	0.42182
17784	0.28586	0.42987
17785	0.27360	0.42905
17786	0.20481	0.42526
17787	0.26097	0.57414
17788	0.24324	0.29977
17789	0.25746	0.37115
17790	0.24718	0.27644
17791	0.22230	0.43992
17792	0.22123	0.39655
17793	0.18941	0.22160
17794	0.23013	0.23381
17795	0.20702	0.23242
17796	0.25995	0.26972
17797	0.19301	0.28601
17798	0.35933	0.44246
17799	0.27206	0.45634
17800	0.36515	0.35425
17801	0.36053	0.48719
17802	0.21286	0.45526
17803	0.25209	0.44064
17804	0.24956	0.35347
17805	0.24830	0.47756
17806	0.25036	0.34361
17807	0.26889	0.39317
17808	0.28028	0.30148
17809	0.22435	0.46506
17810	0.22213	0.35357
17811	0.33679	0.53987
17812	0.37328	0.59980
17813	0.34435	0.39339
17814	0.20975	0.50561
17815	0.31212	0.35428
17816	0.23657	0.28622
17817	0.23521	0.41158
17818	0.30964	0.39710
17819	0.25672	0.30616
17820	0.20412	0.24753
17821	0.22699	0.20671
17822	0.22559	0.51430
17823	0.22367	0.28281
17824	0.30490	0.38250
17825	0.24734	0.32829
17826	0.24424	0.49785
17827	0.30521	0.40416
17828	0.28850	0.29573
17829	0.22947	0.36028
17830	0.21500	0.34863
17831	0.36469	0.36184
17832	0.23635	0.37237
17833	0.36622	0.57132
17834	0.30465	0.46636
17835	0.24465	0.25034
17836	0.22058	0.22855
17837	0.22097	0.37450
17838	0.35308	0.51718
17839	0.23309	0.35543
17840	0.22841	0.30094
17841	0.24926	0.42103
17842	0.24856	0.43455
17843	0.21238	0.35719
17844	0.22500	0.29350
17845	0.25278	0.48368
17846	0.21804	0.41495
17847	0.21687	0.27434
17848	0.25681	0.43700
17849	0.15154	0.13401
17850	0.34600	0.39142
17851	0.34393	0.50239
17852	0.22344	0.47260
17853	0.22866	0.26537
17854	0.26829	0.48108
17855	0.23468	0.46824
17856	0.26916	0.41072
17857	0.26451	0.37239
17858	0.21670	0.26365
17859	0.25047	0.31192
17860	0.26010	0.46528
17861	0.24725	0.39107
17862	0.24650	0.38012
17863	0.25325	0.35573
17864	0.36160	0.41400
17865	0.21963	0.26922
17866	0.24100	0.53569
17867	0.23075	0.31407
17868	0.33825	0.29392
17869	0.23729	0.46968
17870	0.24283	0.28514
17871	0.21087	0.38077
17872	0.25160	0.37483
17873	0.31180	0.47572
17874	0.24150	0.21595
17875	0.22930	0.35919
17876	0.34024	0.40671
17877	0.30513	0.34578
17878	0.22279	0.24706
17879	0.23213	0.34452
17880	0.39102	0.44227
17881	0.25727	0.43069
17882	0.25906	0.33451
17883	0.23011	0.22665
17884	0.23002	0.46143
17885	0.16009	0.17083
17886	0.26498	0.51051
17887	0.29972	0.23107
17888	0.21593	0.41349
17889	0.29863	0.42087
17890	0.25276	0.25643
17891	0.20255	0.33187
17892	0.28138	0.43248
17893	0.29701	0.29519
17894	0.31826	0.25726
17895	0.19205	0.36043
17896	0.24863	0.31366
17897	0.26726	0.43856
17898	0.22527	0.35288
17899	0.19898	0.37991
17900	0.19674	0.18020
17901	0.21029	0.31285
17902	0.27299	0.44218
17903	0.25825	0.31825
17904	0.25809	0.51662
17905	0.24094	0.35001
17906	0.23159	0.32706
17907	0.23253	0.30547
17908	0.25773	0.29597
17909	0.19966	0.57902
17910	0.27375	0.48837
17911	0.26687	0.50627
17912	0.29586	0.48817
17913	0.23695	0.29222
17914	0.22662	0.52229
17915	0.17798	0.24257
17916	0.24681	0.43580
17917	0.30924	0.38970
17918	0.22785	0.25321
17919	0.20410	0.31627
17920	0.25236	0.22840
17921	0.20551	0.28505
17922	0.21176	0.29266
17923	0.25259	0.23799
17924	0.26469	0.28673
17925	0.30561	0.38086
17926	0.17155	0.44634
17927	0.33672	0.43673
17928	0.39059	0.47335
17929	0.21596	0.24036
17930	0.25201	0.49271
17931	0.35142	0.51605
17932	0.21944	0.37977
17933	0.19396	0.32988
17934	0.24955	0.31502
17935	0.21643	0.36125
17936	0.24705	0.28460
17937	0.30458	0.30737
17938	0.25288	0.31622
17939	0.27371	0.28938
17940	0.33765	0.55903
17941	0.27788	0.27308
17942	0.24788	0.45030
17943	0.21874	0.34446
17944	0.24218	0.29856
17945	0.25512	0.39585
17946	0.23966	0.24295
17947	0.27144	0.21468
17948	0.15922	0.13698
17949	0.30459	0.43901
17950	0.26999	0.31868
17951	0.29490	0.31419
17952	0.22610	0.26932
17953	0.30187	0.24482
17954	0.26477	0.31040
17955	0.25135	0.33335
17956	0.31613	0.52439
17957	0.23153	0.27466
17958	0.25013	0.26055
17959	0.25263	0.26106
17960	0.22306	0.27426
17961	0.37994	0.39333
17962	0.25744	0.52927
17963	0.35331	0.42755
17964	0.25971	0.28268
17965	0.22005	0.28109
17966	0.25603	0.28819
17967	0.27087	0.32860
17968	0.26032	0.39918
17969	0.20347	0.23657
17970	0.25945	0.52177
17971	0.28183	0.46520
17972	0.24183	0.37517
17973	0.26359	0.47120
17974	0.17327	0.13521
17975	0.21928	0.38163
17976	0.27852	0.35290
17977	0.21392	0.27178
17978	0.24121	0.21872
17979	0.17249	0.22093
17980	0.20125	0.27178
17981	0.30587	0.30735
17982	0.20767	0.35664
17983	0.25599	0.34753
17984	0.16565	0.14271
17985	0.23932	0.30730
17986	0.30584	0.23978
17987	0.19457	0.33537
17988	0.24360	0.23450
17989	0.35410	0.37551
17990	0.24328	0.47140
17991	0.20000	0.29920
17992	0.21448	0.35839
17993	0.21090	0.23226
17994	0.22988	0.30963
17995	0.24561	0.44226
17996	0.27820	0.45851
17997	0.23332	0.41261
17998	0.24210	0.39741
17999	0.23665	0.40306
18000	0.25122	0.46227
18001	0.26789	0.25804
18002	0.22033	0.47424
18003	0.27827	0.35005
18004	0.26164	0.32905
18005	0.19528	0.21216
18006	0.21043	0.21864
18007	0.38476	0.45976
18008	0.21631	0.26924
18009	0.21847	0.44622
18010	0.19681	0.26365
18011	0.28251	0.34314
18012	0.26157	0.39761
18013	0.27071	0.31788
18014	0.33220	0.37771
18015	0.28051	0.29979
18016	0.37829	0.36240
18017	0.23751	0.28180
18018	0.23365	0.29056
18019	0.22255	0.34479
18020	0.23775	0.45469
18021	0.19926	0.33458
18022	0.24227	0.27956
18023	0.24878	0.21112
18024	0.32057	0.49298
18025	0.23908	0.36839
18026	0.23017	0.31818
18027	0.21485	0.57839
18028	0.21298	0.37917
18029	0.24905	0.45323
18030	0.21342	0.37695
18031	0.21068	0.34122
18032	0.19584	0.25577
18033	0.34634	0.41405
18034	0.28259	0.28639
18035	0.25196	0.35682
18036	0.24122	0.50305
18037	0.23714	0.40998
18038	0.23852	0.44607
18039	0.21206	0.21599
18040	0.26684	0.42365
18041	0.25987	0.31094
18042	0.36981	0.43965
18043	0.24310	0.25463
18044	0.32331	0.37300
18045	0.24670	0.43395
18046	0.24878	0.36674
18047	0.19880	0.28783
18048	0.26132	0.36774
18049	0.26455	0.40255
18050	0.24955	0.37415
18051	0.20711	0.37860
18052	0.23457	0.28539
18053	0.21016	0.44710
18054	0.25754	0.49846
18055	0.21945	0.33690
18056	0.26610	0.45446
18057	0.24797	0.38038
18058	0.30914	0.43134
18059	0.27505	0.32440
18060	0.23739	0.27026
18061	0.20432	0.33887
18062	0.23997	0.27132
18063	0.26549	0.59352
18064	0.22169	0.28231
18065	0.23913	0.44093
18066	0.30520	0.30757
18067	0.24485	0.40003
18068	0.21601	0.33798
18069	0.26049	0.37215
18070	0.18534	0.39259
18071	0.29534	0.46714
18072	0.23242	0.30960
18073	0.23233	0.41596
18074	0.24503	0.32319
18075	0.30843	0.35461
18076	0.38284	0.49924
18077	0.33037	0.42113
18078	0.25532	0.41099
18079	0.24319	0.49692
18080	0.26728	0.53123
18081	0.35943	0.36911
